341.6	343.7	36	2	1	238	72	2	1	313.6	54	2	1	275.8	66	20	19	281.2	45	2	1	256.9
343.7	350	36	2	1	238	72	2	1	313.6	54	2	1	275.8	67	21	20	282.2	45	2	1	256.9
350	350	36	2	1	238	72	2	1	313.6	54	2	1	275.8	68	22	21	283.2	45	2	1	256.9
350	350	36	2	1	238	72	2	1	313.6	54	2	1	275.8	69	23	22	284.2	45	2	1	256.9
350	357	36	2	1	238	72	2	1	313.6	54	2	1	275.8	70	24	23	285.2	45	2	1	256.9
357	358.4	36	2	1	238	72	2	1	313.6	54	2	1	275.8	71	25	24	286.2	90	2	1	351.4
358.4	362.6	36	2	1	238	72	2	1	313.6	54	2	1	275.8	72	26	25	287.2	90	2	1	351.4
362.6	362.6	36	2	1	238	72	2	1	313.6	54	2	1	275.8	73	27	26	288.2	90	2	1	351.4
362.6	375.2	36	2	1	238	72	2	1	313.6	54	2	1	275.8	74	28	27	289.2	90	2	1	351.4
375.2	375.2	36	2	1	238	72	2	1	313.6	54	2	1	275.8	75	29	28	290.2	90	2	1	351.4
375.2	381.5	36	2	1	238	72	2	1	313.6	54	2	1	275.8	76	30	29	291.2	90	2	1	351.4
381.5	389.2	36	2	1	238	72	2	1	313.6	54	2	1	275.8	77	31	30	292.2	90	2	1	351.4
389.2	389.2	36	2	1	238	72	2	1	313.6	108	2	1	389.2	78	32	31	293.2	90	2	1	351.4
389.2	400.4	36	2	1	238	72	2	1	313.6	108	2	1	389.2	79	33	32	294.2	90	2	1	351.4
400.4	400.4	36	4	1	400.4	72	3	1	394.8	108	2	1	389.2	80	34	33	295.2	90	2	1	351.4
400.4	400.4	36	4	1	400.4	72	3	1	394.8	108	2	1	389.2	81	35	34	296.2	90	2	1	351.4
400.4	413.7	36	4	1	400.4	72	3	1	394.8	108	2	1	389.2	82	36	35	297.2	90	2	1	351.4
413.7	425.6	36	4	1	400.4	72	3	1	394.8	108	2	1	389.2	83	37	36	298.2	90	2	1	351.4
425.6	438.2	36	4	1	400.4	72	3	1	394.8	108	2	1	389.2	84	38	37	299.2	90	2	1	351.4
438.2	438.2	36	4	1	400.4	72	3	1	394.8	108	2	1	389.2	85	39	38	300.2	90	3	1	432.6
438.2	470.4	36	4	1	400.4	72	3	1	394.8	108	2	1	389.2	86	40	39	301.2	90	3	1	432.6
470.4	476	36	4	1	400.4	72	3	1	394.8	108	2	1	389.2	144	2	1	464.8	90	3	1	432.6
476	476	36	4	1	400.4	72	4	1	476	108	2	1	389.2	144	2	1	464.8	90	3	1	432.6
