1,2509,5424,0,0,0.473909,0.736954,123,25*3*5,96*3*5
2,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
3,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
4,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
5,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
6,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
7,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
8,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
9,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
10,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
11,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
12,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
13,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
14,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
15,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
16,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
17,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
18,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
19,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
20,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
21,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
22,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
23,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
24,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
25,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
26,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
27,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
28,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
29,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
30,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
31,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
32,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
33,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
34,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
35,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
36,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
37,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
38,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
39,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
40,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
41,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
42,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
43,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
44,2509,5424,1,0,0.473909,0.736954,123,25*3*5,96*3*5
45,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
46,2509,5425,1,0,0.473909,0.736954,123,25*3*5,96*3*5
47,2509.01,5425,1,0,0.473906,0.736953,123,25*3*5,96*3*5
48,2509.15,5424,1,0,0.473881,0.736941,123,25*3*5,96*3*5
49,2509.19,5425,1,0,0.473872,0.736936,123,25*3*5,96*3*5
50,2509.45,5425,1,0,0.473824,0.736912,123,25*3*5,96*3*5
51,2509.58,5425,1,0,0.4738,0.7369,123,25*3*5,96*3*5
52,2510.1,5424,1,0,0.473701,0.736851,123,25*3*5,96*3*5
53,2510.75,5425,1,0,0.473579,0.73679,123,25*3*5,96*3*5
54,2511.27,5425,1,0,0.47348,0.73674,123,25*3*5,96*3*5
55,2512.21,5424,1,0,0.473304,0.736652,123,25*3*5,96*3*5
56,2513.25,5425,1,0,0.473108,0.736554,123,25*3*5,96*3*5
57,2514.38,5425,1,0,0.472895,0.736448,123,25*3*5,96*3*5
58,2515.04,5425,1,0,0.472772,0.736386,123,25*3*5,96*3*5
59,2516.85,5424,1,0,0.472431,0.736216,123,25*3*5,96*3*5
60,2517,5425,1,0,0.472402,0.736201,123,25*3*5,96*3*5
61,2518.29,5425,1,0,0.47216,0.73608,123,25*3*5,96*3*5
62,2518.35,5424,1,0,0.47215,0.736075,123,25*3*5,96*3*5
63,2518.73,5425,1,0,0.472079,0.73604,123,25*3*5,96*3*5
64,2518.84,5425,1,0,0.472057,0.736028,123,25*3*5,96*3*5
