1,2509,1,14183,0,14183,0,0.898924,0.949462,314,25*6*4,96*12*2
2,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
3,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
4,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
5,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
6,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
7,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
8,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
9,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
10,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
11,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
12,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
13,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
14,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
15,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
16,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
17,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
18,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
19,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
20,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
21,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
22,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
23,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
24,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
25,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
26,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
27,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
28,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
29,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
30,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
31,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
32,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
33,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
34,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
35,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
36,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
37,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
38,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
39,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
40,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
41,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
42,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
43,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
44,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
45,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
46,2509,1,14184,1,14184,0,0.898924,0.949462,314,25*6*4,96*12*2
47,2509.01,1,14184,1,14184,0,0.898919,0.949459,314,25*6*4,96*12*2
48,2509.15,1,14184,1,14184,0,0.898872,0.949436,314,25*6*4,96*12*2
49,2509.19,1,14184,1,14184,0,0.898854,0.949427,314,25*6*4,96*12*2
50,2509.45,1,14184,1,14184,0,0.898762,0.949381,314,25*6*4,96*12*2
51,2509.58,1,14184,1,14184,0,0.898717,0.949359,314,25*6*4,96*12*2
52,2510.1,1,14184,1,14184,0,0.89853,0.949265,314,25*6*4,96*12*2
53,2510.75,1,14184,1,14184,0,0.898299,0.949149,314,25*6*4,96*12*2
54,2511.27,1,14184,1,14184,0,0.89811,0.949055,314,25*6*4,96*12*2
55,2512.21,1,14184,1,14184,0,0.897776,0.948888,314,25*6*4,96*12*2
56,2513.25,1,14184,1,14184,0,0.897405,0.948702,314,25*6*4,96*12*2
57,2514.38,1,14184,1,14184,0,0.897001,0.948501,314,25*6*4,96*12*2
58,2515.04,1,14184,1,14184,0,0.896767,0.948383,314,25*6*4,96*12*2
59,2516.85,1,14184,1,14184,0,0.896121,0.948061,314,25*6*4,96*12*2
60,2517,1,14184,1,14184,0,0.896066,0.948033,314,25*6*4,96*12*2
61,2518.29,1,14184,1,14184,0,0.895607,0.947804,314,25*6*4,96*12*2
62,2518.35,1,14184,1,14184,0,0.895587,0.947793,314,25*6*4,96*12*2
63,2518.73,1,14184,1,14184,0,0.895453,0.947726,314,25*6*4,96*12*2
64,2518.84,1,14184,1,14184,0,0.895411,0.947705,314,25*6*4,96*12*2
65,2519.09,1,14184,1,14184,0,0.895324,0.947662,314,25*6*4,96*12*2
66,2519.72,1,14184,1,14184,0,0.8951,0.94755,314,25*6*4,96*12*2
67,2520.29,1,14184,1,14184,0,0.894899,0.947449,315,25*6*4,96*12*2
68,2520.81,1,14184,1,14184,0,0.894712,0.947356,315,25*6*4,96*12*2
69,2521.39,1,14184,1,14184,0,0.894505,0.947253,315,25*6*4,96*12*2
70,2522.01,1,14184,1,14184,0,0.894286,0.947143,315,25*6*4,96*12*2
71,2523,1,14184,1,14184,0,0.893935,0.946967,315,25*6*4,96*12*2
72,2523.35,1,14184,1,14184,0,0.893811,0.946905,315,25*6*4,96*12*2
73,2524.35,1,14184,1,14184,0,0.893459,0.946729,315,25*6*4,96*12*2
74,2526.66,1,14184,1,14184,0,0.892642,0.946321,315,25*6*4,96*12*2
75,2527.04,1,14184,1,14184,0,0.892505,0.946253,315,25*6*4,96*12*2
76,2527.36,1,14184,1,14184,0,0.892395,0.946197,315,25*6*4,96*12*2
77,2528.3,1,14184,1,14184,0,0.892063,0.946031,315,25*6*4,96*12*2
78,2529.72,1,14184,1,14184,0,0.891562,0.945781,315,25*6*4,96*12*2
79,2530.53,1,14184,1,14184,0,0.891275,0.945637,315,25*6*4,96*12*2
80,2534.4,1,14184,1,14184,0,0.889915,0.944958,315,25*6*4,96*12*2
81,2535.67,1,14184,1,14184,0,0.889469,0.944735,315,25*6*4,96*12*2
82,2540.34,1,14184,1,14184,0,0.887835,0.943917,315,25*6*4,96*12*2
83,2543.82,1,14184,1,14184,0,0.886621,0.94331,315,25*6*4,96*12*2
84,2551.14,1,14184,1,14184,0,0.884077,0.942038,315,25*6*4,96*12*2
85,2564.28,1,14184,1,14184,0,0.879546,0.939773,316,25*6*4,96*12*2
86,2564.85,1,14184,1,14184,0,0.879349,0.939674,316,25*6*4,96*12*2
87,2565.21,1,14184,1,14184,0,0.879228,0.939614,316,25*6*4,96*12*2
88,2565.5,1,14184,1,14184,0,0.879128,0.939564,316,25*6*4,96*12*2
89,2567.57,1,14184,1,14184,0,0.878419,0.939209,316,25*6*4,96*12*2
90,2567.87,1,14184,1,14184,0,0.878316,0.939158,316,25*6*4,96*12*2
91,2570.9,1,14184,1,14184,0,0.877282,0.938641,316,25*6*4,96*12*2
92,2573.71,1,14184,1,14184,0,0.876322,0.938161,316,25*6*4,96*12*2
93,2573.71,1,14184,1,14184,0,0.876321,0.938161,316,25*6*4,96*12*2
94,2577.27,1,14184,1,14184,0,0.875113,0.937556,316,25*6*4,96*12*2
95,2578.34,1,14184,1,14184,0,0.87475,0.937375,316,25*6*4,96*12*2
96,2578.46,1,14184,1,14184,0,0.874708,0.937354,316,25*6*4,96*12*2
97,2579.96,1,14184,1,14184,0,0.874199,0.937099,316,25*6*4,96*12*2
98,2580.69,1,14184,1,14184,0,0.873954,0.936977,316,25*6*4,96*12*2
99,2585.91,1,14184,1,14184,0,0.872187,0.936093,316,25*6*4,96*12*2
100,2591.06,1,14184,1,14184,0,0.870453,0.935227,316,25*6*4,96*12*2
101,2591.53,1,14184,1,14184,0,0.870298,0.935149,316,25*6*4,96*12*2
102,2592.28,1,14184,1,14184,0,0.870043,0.935022,316,25*6*4,96*12*2
103,2598.89,1,14184,1,14184,0,0.867833,0.933916,316,25*6*4,96*12*2
104,2604.06,1,14184,1,14184,0,0.86611,0.933055,317,25*6*4,96*12*2
105,2604.46,1,14184,1,14184,0,0.865976,0.932988,317,25*6*4,96*12*2
106,2609.56,1,14184,1,14184,0,0.864284,0.932142,317,25*6*4,96*12*2
107,2610.69,1,14184,1,14184,0,0.86391,0.931955,317,25*6*4,96*12*2
108,2613.94,1,14184,1,14184,0,0.862835,0.931418,317,25*6*4,96*12*2
109,2614.03,1,14184,1,14184,0,0.862806,0.931403,317,25*6*4,96*12*2
110,2614.82,1,14184,1,14184,0,0.862544,0.931272,317,25*6*4,96*12*2
111,2616.29,1,14184,1,14184,0,0.862062,0.931031,317,25*6*4,96*12*2
112,2616.97,1,14184,1,14184,0,0.861836,0.930918,317,25*6*4,96*12*2
113,2618.8,1,14184,1,14184,0,0.861233,0.930616,317,25*6*4,96*12*2
114,2628.01,1,14184,1,14184,0,0.858217,0.929108,317,25*6*4,96*12*2
115,2630.49,1,14184,1,14184,0,0.857406,0.928703,317,25*6*4,96*12*2
116,2631.93,1,14184,1,14184,0,0.856938,0.928469,317,25*6*4,96*12*2
117,2632.54,1,14184,1,14184,0,0.856739,0.928369,318,25*6*4,96*12*2
118,2636.45,1,14184,1,14184,0,0.855469,0.927734,318,25*6*4,96*12*2
119,2639.19,1,14184,1,14184,0,0.85458,0.92729,318,25*6*4,96*12*2
120,2644.44,1,14184,1,14184,0,0.852884,0.926442,318,25*6*4,96*12*2
121,2651.06,1,14184,1,14184,0,0.850754,0.925377,318,25*6*4,96*12*2
122,2653.73,1,14184,1,14184,0,0.849899,0.92495,318,25*6*4,96*12*2
123,2654.72,1,14184,1,14184,0,0.849583,0.924791,318,25*6*4,96*12*2
124,2655.17,1,14184,1,14184,0,0.849438,0.924719,318,25*6*4,96*12*2
125,2655.28,1,14184,1,14184,0,0.849402,0.924701,318,25*6*4,96*12*2
126,2658.31,1,14184,1,14184,0,0.848434,0.924217,318,25*6*4,96*12*2
127,2658.42,1,14184,1,14184,0,0.8484,0.9242,318,25*6*4,96*12*2
128,2662.89,1,14184,1,14184,0,0.846975,0.923487,318,25*6*4,96*12*2
129,2662.94,1,14184,1,14184,0,0.846959,0.923479,318,25*6*4,96*12*2
130,2664.86,1,14184,1,14184,0,0.84635,0.923175,318,25*6*4,96*12*2
131,2665.15,1,14184,1,14184,0,0.846255,0.923128,318,25*6*4,96*12*2
132,2666.69,1,14184,1,14184,0,0.845768,0.922884,318,25*6*4,96*12*2
133,2673.65,1,14184,1,14184,0,0.843567,0.921783,318,25*6*4,96*12*2
134,2680.59,1,14184,1,14184,0,0.841383,0.920691,318,25*6*4,96*12*2
135,2685.29,1,14184,1,14184,0,0.839911,0.919955,318,25*6*4,96*12*2
136,2687.29,1,14184,1,14184,0,0.839283,0.919641,318,25*6*4,96*12*2
137,2691.04,1,15601,1,15601,0,0.932148,0.966074,319,25*3*9,96*12*2
138,2694.15,1,15600,1,15600,0,0.931072,0.965536,319,25*3*9,96*12*2
139,2699.53,1,15600,1,15600,0,0.929216,0.964608,319,25*3*9,96*12*2
140,2701.57,1,15601,1,15601,0,0.928516,0.964258,319,25*3*9,96*12*2
141,2701.63,1,15600,1,15600,0,0.928496,0.964248,319,25*3*9,96*12*2
142,2704.26,1,15600,1,15600,0,0.927592,0.963796,319,25*3*9,96*12*2
143,2705.08,1,15600,1,15600,0,0.927311,0.963655,319,25*3*9,96*12*2
144,2709.44,1,15601,1,15601,0,0.92582,0.96291,319,25*3*9,96*12*2
145,2710.55,1,15600,1,15600,0,0.92544,0.96272,319,25*3*9,96*12*2
146,2712.57,1,15600,1,15600,0,0.924752,0.962376,319,25*3*9,96*12*2
147,2713.06,1,15601,1,15601,0,0.924585,0.962292,319,25*3*9,96*12*2
148,2713.74,1,15600,1,15600,0,0.924352,0.962176,319,25*3*9,96*12*2
149,2715.95,1,15600,1,15600,0,0.923598,0.961799,319,25*3*9,96*12*2
150,2719.28,1,15601,1,15601,0,0.922469,0.961234,319,25*3*9,96*12*2
151,2719.38,1,15600,1,15600,0,0.922435,0.961218,319,25*3*9,96*12*2
152,2720.15,1,15600,1,15600,0,0.922172,0.961086,319,25*3*9,96*12*2
153,2721.4,1,15600,1,15600,0,0.921748,0.960874,319,25*3*9,96*12*2
154,2724.24,1,15601,1,15601,0,0.920788,0.960394,319,25*3*9,96*12*2
155,2730.5,1,15600,1,15600,0,0.918678,0.959339,319,25*3*9,96*12*2
156,2731.39,1,15600,1,15600,0,0.918377,0.959189,319,25*3*9,96*12*2
157,2731.5,1,15601,1,15601,0,0.918343,0.959171,319,25*3*9,96*12*2
158,2735.63,1,15600,1,15600,0,0.916955,0.958478,319,25*3*9,96*12*2
159,2736.1,1,15600,1,15600,0,0.916797,0.958399,319,25*3*9,96*12*2
160,2738.39,1,15601,1,15601,0,0.916029,0.958015,319,25*3*9,96*12*2
161,2745.02,1,15600,1,15600,0,0.913819,0.956909,319,25*3*9,96*12*2
162,2746.47,1,15600,1,15600,0,0.913337,0.956669,319,25*3*9,96*12*2
163,2746.99,1,15600,1,15600,0,0.913164,0.956582,319,25*3*9,96*12*2
164,2748.22,1,15601,1,15601,0,0.912753,0.956376,319,25*3*9,96*12*2
165,2752.12,1,15600,1,15600,0,0.91146,0.95573,319,25*3*9,96*12*2
166,2754.94,1,15600,1,15600,0,0.910527,0.955264,319,25*3*9,96*12*2
167,2758.03,1,16954,0,16954,0,0.9156,0.9578,320,25*6*5,96*12*2
168,2759.5,1,16954,1,16954,0,0.915111,0.957556,320,25*6*5,96*12*2
169,2764.35,1,16955,1,16955,0,0.913507,0.956753,320,25*6*5,96*12*2
170,2764.56,1,16954,1,16954,0,0.913436,0.956718,320,25*6*5,96*12*2
171,2765.37,1,16955,1,16955,0,0.913169,0.956584,320,25*6*5,96*12*2
172,2768.19,1,16954,1,16954,0,0.912239,0.95612,320,25*6*5,96*12*2
173,2774.1,1,16955,1,16955,0,0.910296,0.955148,321,25*6*5,96*12*2
174,2774.51,1,16954,1,16954,0,0.91016,0.95508,321,25*6*5,96*12*2
175,2776.31,1,16955,1,16955,0,0.909569,0.954785,321,25*6*5,96*12*2
176,2778.86,1,16954,1,16954,0,0.908734,0.954367,321,25*6*5,96*12*2
177,2780.11,1,16955,1,16955,0,0.908328,0.954164,321,25*6*5,96*12*2
178,2782.57,1,16954,1,16954,0,0.907523,0.953762,321,25*6*5,96*12*2
179,2784.96,1,16955,1,16955,0,0.906745,0.953373,321,25*6*5,96*12*2
180,2789.88,1,16954,1,16954,0,0.905146,0.952573,321,25*6*5,96*12*2
181,2799.68,1,16955,1,16955,0,0.901978,0.950989,321,25*6*5,96*12*2
182,2807.16,1,16954,1,16954,0,0.899573,0.949787,321,25*6*5,96*12*2
183,2808.19,1,16955,1,16955,0,0.899244,0.949622,321,25*6*5,96*12*2
184,2810.67,1,16954,1,16954,0,0.898451,0.949225,321,25*6*5,96*12*2
185,2810.87,1,16955,1,16955,0,0.898388,0.949194,321,25*6*5,96*12*2
186,2813.55,1,16954,1,16954,0,0.897533,0.948766,321,25*6*5,96*12*2
187,2821.53,1,16955,1,16955,0,0.894993,0.947496,321,25*6*5,96*12*2
188,2821.83,1,16954,1,16954,0,0.894897,0.947448,321,25*6*5,96*12*2
189,2822.81,1,16955,1,16955,0,0.894589,0.947294,321,25*6*5,96*12*2
190,2826.35,1,16954,1,16954,0,0.893468,0.946734,321,25*6*5,96*12*2
191,2826.66,1,16955,1,16955,0,0.893367,0.946684,321,25*6*5,96*12*2
192,2829.66,1,16954,1,16954,0,0.892423,0.946211,321,25*6*5,96*12*2
193,2832.88,1,16955,1,16955,0,0.891408,0.945704,321,25*6*5,96*12*2
194,2833.96,1,16954,1,16954,0,0.891067,0.945533,321,25*6*5,96*12*2
195,2853.71,1,16955,1,16955,0,0.884899,0.94245,321,25*6*5,96*12*2
196,2859.87,1,16954,1,16954,0,0.882994,0.941497,321,25*6*5,96*12*2
197,2864.9,1,16955,1,16955,0,0.881445,0.940722,321,25*6*5,96*12*2
198,2866.29,1,16954,1,16954,0,0.881018,0.940509,321,25*6*5,96*12*2
199,2868.9,1,16955,1,16955,0,0.880215,0.940108,321,25*6*5,96*12*2
200,2869.11,1,16954,1,16954,0,0.880152,0.940076,321,25*6*5,96*12*2
201,2870.03,1,16955,1,16955,0,0.879869,0.939934,321,25*6*5,96*12*2
202,2870.25,1,16954,1,16954,0,0.879803,0.939901,321,25*6*5,96*12*2
203,2875.45,1,16955,1,16955,0,0.878211,0.939105,321,25*6*5,96*12*2
204,2878.16,1,16954,1,16954,0,0.877384,0.938692,321,25*6*5,96*12*2
205,2879.84,1,16955,1,16955,0,0.87687,0.938435,321,25*6*5,96*12*2
206,2880.51,1,16954,1,16954,0,0.876666,0.938333,321,25*6*5,96*12*2
207,2887.34,1,16955,1,16955,0,0.874593,0.937296,321,25*6*5,96*12*2
208,2888.57,1,16954,1,16954,0,0.874223,0.937112,321,25*6*5,96*12*2
209,2890.03,1,16955,1,16955,0,0.87378,0.93689,321,25*6*5,96*12*2
210,2893.82,1,16954,1,16954,0,0.872637,0.936318,321,25*6*5,96*12*2
211,2896.51,1,16955,1,16955,0,0.871825,0.935913,321,25*6*5,96*12*2
212,2899.02,1,16954,1,16954,0,0.871071,0.935536,321,25*6*5,96*12*2
213,2903.9,1,16955,1,16955,0,0.869606,0.934803,321,25*6*5,96*12*2
214,2904.35,1,16954,1,16954,0,0.869471,0.934735,321,25*6*5,96*12*2
215,2906.73,1,16955,1,16955,0,0.868759,0.934379,321,25*6*5,96*12*2
216,2907.9,1,16954,1,16954,0,0.868411,0.934205,321,25*6*5,96*12*2
217,2931.53,1,16955,1,16955,0,0.861411,0.930706,322,25*6*5,96*12*2
218,2935.69,1,16954,1,16954,0,0.860189,0.930095,322,25*6*5,96*12*2
219,2941.54,1,16955,1,16955,0,0.85848,0.92924,324,25*6*5,96*12*2
220,2945.68,1,16954,1,16954,0,0.857271,0.928636,325,25*6*5,96*12*2
221,2946.14,1,16955,1,16955,0,0.857139,0.928569,325,25*6*5,96*12*2
222,2948.75,1,16954,1,16954,0,0.85638,0.92819,326,25*6*5,96*12*2
223,2949.69,1,16955,1,16955,0,0.856106,0.928053,326,25*6*5,96*12*2
224,2955.44,1,16954,1,16954,0,0.854441,0.92722,326,25*6*5,96*12*2
225,2958.93,1,16955,1,16955,0,0.853435,0.926717,326,25*6*5,96*12*2
226,2960.66,1,16954,1,16954,0,0.852934,0.926467,326,25*6*5,96*12*2
227,2962.61,1,16955,1,16955,0,0.852373,0.926186,327,25*6*5,96*12*2
228,2972.27,1,16954,1,16954,0,0.849603,0.924801,327,25*6*5,96*12*2
